A2M183CETUMR96_speedup,A2M183CETUMR96_rubble,A2M183CETUMR96_triage_red,A2M183CETUMR96_triage_yellow,A2M183CETUMR96_triage_green,A2M183CETUMR96_effort,A2M183CETUMR96_timestamp,A2M183CETUMR96_x,A2M183CETUMR96_y,A2M183CETUMR96_event,A33VGSEJ44ORMF_speedup,A33VGSEJ44ORMF_rubble,A33VGSEJ44ORMF_triage_red,A33VGSEJ44ORMF_triage_yellow,A33VGSEJ44ORMF_triage_green,A33VGSEJ44ORMF_effort,A33VGSEJ44ORMF_timestamp,A33VGSEJ44ORMF_x,A33VGSEJ44ORMF_y,A33VGSEJ44ORMF_event,A2JDYN6QM8M5UN_speedup,A2JDYN6QM8M5UN_rubble,A2JDYN6QM8M5UN_triage_red,A2JDYN6QM8M5UN_triage_yellow,A2JDYN6QM8M5UN_triage_green,A2JDYN6QM8M5UN_effort,A2JDYN6QM8M5UN_timestamp,A2JDYN6QM8M5UN_x,A2JDYN6QM8M5UN_y,A2JDYN6QM8M5UN_event,A1WH32GYQOHIRQ_speedup,A1WH32GYQOHIRQ_rubble,A1WH32GYQOHIRQ_triage_red,A1WH32GYQOHIRQ_triage_yellow,A1WH32GYQOHIRQ_triage_green,A1WH32GYQOHIRQ_effort,A1WH32GYQOHIRQ_timestamp,A1WH32GYQOHIRQ_x,A1WH32GYQOHIRQ_y,A1WH32GYQOHIRQ_event,publish,A2M183CETUMR96_triage,A2M183CETUMR96_exploration,A2M183CETUMR96_move,A33VGSEJ44ORMF_triage,A33VGSEJ44ORMF_exploration,A33VGSEJ44ORMF_move,A2JDYN6QM8M5UN_triage,A2JDYN6QM8M5UN_exploration,A2JDYN6QM8M5UN_move,A1WH32GYQOHIRQ_triage,A1WH32GYQOHIRQ_exploration,A1WH32GYQOHIRQ_move
0.5715029239654541,0.2,0,0,0,19,1655837399.590854,71,2,,0,0,0,0,0,74,1655837400.623968,46,38,,0,0,0,0,0,23,1655837399.72768,74,24,,0,0,0,0,0,30,1655837399.758086,16,2,,False,,,,,,,,,,,,
0.5715029239654541,0.2,0,0,0,19,1655837399.590854,71,2,,0,0,0,0,0,76,1655837400.623968,45,38,,0,0,0,0,0,23,1655837400.635314,74,24,,0,0,0,0,0,30,1655837399.758086,16,2,,False,,,,,,,,,,,,
0.5715029239654541,0.2,0,0,0,19,1655837400.67643,71,2,start speedup,0,0,0,0,0,80,1655837400.623968,43,38,,0,0,0,0,0,23,1655837400.635314,74,24,,0,0,0,0,0,30,1655837399.758086,16,2,,False,,,,,,,,,,,,
0.5715029239654541,0.2,0,0,0,19,1655837400.67643,71,2,start speedup,0,0,0,0,0,80,1655837400.623968,43,38,,0,0,0,0,0,24,1655837400.635314,74,23,,0,0,0,0,0,32,1655837400.771344,16,3,,False,,,,,,,,,,,,
0.5715029239654541,0.2,0,0,0,19,1655837401.043048,71,2,,0,0,0,0,0,84,1655837400.623968,41,38,,0,0,0,0,0,24,1655837400.635314,74,23,,0,0,0,0,0,34,1655837400.771344,16,4,,False,,,,,,,,,,,,
0.5715029239654541,0.2,0,0,0,45,1655837401.043048,84,2,,0,0,0,0,0,98,1655837401.587306,34,38,,0,0,0,0,0,31,1655837400.635314,74,16,,0,0,0,0,0,38,1655837400.771344,16,6,,False,,,,,,,,,,,,
0.5715029239654541,0.2,0,0,0,45,1655837401.593165,84,2,,0,0,0,0,0,98,1655837401.587306,34,38,,0,0,0,0,0,31,1655837400.635314,74,16,,0,0,0,0,0,38,1655837400.771344,16,6,,False,,,,,,,,,,,,
0.5715029239654541,0.2,0,0,0,45,1655837401.593165,84,2,,0,0,0,0,0,100,1655837401.587306,33,38,,0,0,0,0,0,31,1655837401.677821,74,16,,0,0,0,0,0,38,1655837400.771344,16,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,45,1655837401.764924,84,2,end speedup,0,0,0,0,0,100,1655837401.587306,33,38,,0,0,0,0,0,32,1655837401.677821,74,15,,0,0,0,0,0,38,1655837400.771344,16,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837401.764924,83,3,end speedup,0,0,0,0,0,118,1655837401.587306,24,38,,0,0,0,0,0,37,1655837401.677821,74,10,,0,0,0,0,0,38,1655837402.555934,16,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837402.572972,83,3,,0,0,0,0,0,122,1655837401.587306,22,38,,0,0,0,0,0,37,1655837401.677821,74,10,,0,0,0,0,0,40,1655837402.555934,15,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837402.572972,83,3,,0,0,0,0,0,122,1655837402.612688,22,38,,0,0,0,0,0,37,1655837401.677821,74,10,,0,0,0,0,0,40,1655837402.555934,15,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837402.572972,83,3,,0,0,0,0,0,122,1655837402.612688,22,38,,0,0,0,0,0,37,1655837402.957072,74,10,,0,0,0,0,0,42,1655837402.555934,14,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837402.572972,83,3,,0,0,0,0,0,122,1655837402.612688,22,38,,0,0,0,0,0,38,1655837402.957072,73,10,,0,0,0,0,0,44,1655837403.029562,13,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.152533,83,3,triage green in-progress,0,0,0,0,0,122,1655837402.612688,22,38,,0,0,0,0,0,38,1655837402.957072,73,10,,0,0,0,0,0,46,1655837403.029562,12,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.287649,83,3,triage green in-progress,0,0,0,0,0,122,1655837402.612688,22,38,,0,0,0,0,0,38,1655837402.957072,73,10,,0,0,0,0,0,46,1655837403.029562,12,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.419646,83,3,triage green in-progress,0,0,0,0,0,124,1655837402.612688,21,38,,0,0,0,0,0,40,1655837402.957072,71,10,,0,0,0,0,0,46,1655837403.029562,12,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.555822,83,3,triage green in-progress,0,0,0,0,0,124,1655837402.612688,21,38,,0,0,0,0,0,40,1655837402.957072,71,10,,0,0,0,0,0,50,1655837403.029562,10,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.69532,83,3,triage green in-progress,0,0,0,0,0,124,1655837402.612688,21,38,,0,0,0,0,0,40,1655837402.957072,71,10,,0,0,0,0,0,50,1655837403.029562,10,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.778111,83,3,,0,0,0,0,0,124,1655837402.612688,21,38,,0,0,0,0,0,41,1655837402.957072,70,10,,0,0,0,0,0,50,1655837403.029562,10,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.778111,83,3,,0,0,0,0,0,128,1655837403.890531,19,38,,0,0,0,0,0,41,1655837402.957072,70,10,,0,0,0,0,0,52,1655837403.029562,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.90282,83,3,triage green in-progress,0,0,0,0,0,128,1655837403.890531,19,38,,0,0,0,0,0,41,1655837402.957072,70,10,,0,0,0,0,0,52,1655837403.029562,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837403.90282,83,3,triage green in-progress,0,0,0,0,0,130,1655837403.890531,18,38,,0,0,0,0,0,41,1655837404.035626,70,10,,0,0,0,0,0,52,1655837403.029562,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837404.071541,83,3,triage green in-progress,0,0,0,0,0,130,1655837403.890531,18,38,,0,0,0,0,0,41,1655837404.035626,70,10,,0,0,0,0,0,52,1655837403.029562,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837404.071541,83,3,triage green in-progress,0,0,0,0,0,130,1655837403.890531,18,38,,0,0,0,0,0,41,1655837404.035626,70,10,,0,0,0,0,0,52,1655837404.106806,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837404.122887,83,3,triage green in-progress,0,0,0,0,0,130,1655837403.890531,18,38,,0,0,0,0,0,41,1655837404.035626,70,10,,0,0,0,0,0,52,1655837404.106806,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,0,47,1655837404.462952,83,3,triage green in-progress,0,0,0,0,0,132,1655837403.890531,17,38,,0,0,0,0,0,41,1655837404.035626,70,10,,0,0,0,0,0,52,1655837404.106806,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,1.311384916305542,57,1655837404.463918,83,3,green,0,0,0,0,0,132,1655837403.890531,17,38,,0,0,0,0,0,41,1655837404.035626,70,10,,0,0,0,0,0,52,1655837404.106806,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,1.311384916305542,58,1655837404.624994,83,4,,0,0,0,0,0,136,1655837403.890531,15,38,,0,0,0,0,0,41,1655837404.035626,70,10,,0,0,0,0,0,52,1655837404.106806,9,6,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,1.311384916305542,60,1655837404.624994,81,4,,0,0,0,0,0,144,1655837403.890531,11,38,,0,0,0,0,0,47,1655837404.035626,71,5,,0,0,0,0,0,54,1655837405.35389,9,5,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,1.311384916305542,60,1655837404.624994,81,4,,0,0,0,0,0,144,1655837403.890531,11,38,,0,0,0,0,0,47,1655837405.356075,71,5,,0,0,0,0,0,56,1655837405.35389,8,5,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,1.311384916305542,61,1655837405.570907,80,4,,0,0,0,0,0,144,1655837403.890531,11,38,,0,0,0,0,0,47,1655837405.356075,71,5,,0,0,0,0,0,58,1655837405.35389,7,5,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,1.311384916305542,61,1655837405.570907,80,4,,0,0,0,0,0,146,1655837405.859364,10,38,,0,0,0,0,0,49,1655837405.356075,73,5,,0,0,0,0,0,62,1655837405.35389,5,5,,False,,,,,,,,,,,,
1.6599969863891602,0.2,0,0,1.311384916305542,61,1655837405.570907,80,4,,9.976622104644775,0,0,0,0,148,1655837405.859364,9,38,,0,0,0,0,0,49,1655837405.356075,73,5,,10.033792972564697,0,0,0,0,62,1655837405.916535,5,5,,True,1,84,7.200000000000001,0,0,14.799999999999999,0,21,9.800000000000002,0,34,6.200000000000002
0,0,0,0,0,0,1655837405.570907,80,4,,0,0,0,0,0,4,1655837405.970872,7,38,,0,0,0,0,0,0,1655837405.356075,73,5,,0,0,0,0,0,2,1655837405.916535,4,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.082001,80,4,triage green in-progress,0,0,0,0,0,4,1655837405.970872,7,38,,0,0,0,0,0,0,1655837405.356075,73,5,,0,0,0,0,0,4,1655837405.916535,3,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.082001,80,4,triage green in-progress,0,0,0,0,0,4,1655837405.970872,7,38,,0,0,0,0,0,0,1655837406.152499,73,5,,0,0,0,0,0,4,1655837405.916535,3,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.191764,80,4,triage green in-progress,0,0,0,0,0,4,1655837405.970872,7,38,,0,0,0,0,0,2,1655837406.152499,75,5,,0,0,0,0,0,4,1655837405.916535,3,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.394751,80,4,triage green in-progress,0,0,0,0,0,4,1655837405.970872,7,38,,0,0,0,0,0,2,1655837406.152499,75,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.436647,80,4,triage green in-progress,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,2,1655837406.152499,75,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.579062,80,4,triage green in-progress,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,4,1655837406.152499,77,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.602867,80,4,,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,4,1655837406.152499,77,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.736544,80,4,triage green in-progress,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,4,1655837406.152499,77,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.842544,80,4,triage green in-progress,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,4,1655837406.152499,77,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837406.977274,80,4,triage green in-progress,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,5,1655837406.152499,78,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837407.138925,80,4,triage green in-progress,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,5,1655837406.152499,78,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,10,1655837407.139818,80,4,green,0,0,0,0,0,8,1655837405.970872,5,38,,0,0,0,0,0,5,1655837406.152499,78,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,11,1655837407.139818,80,3,green,0,0,0,0,0,8,1655837407.391554,5,38,,0,0,0,0,0,5,1655837406.152499,78,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,11,1655837407.139818,80,3,green,0,0,0,0,0,8,1655837407.391554,5,38,,0,0,0,0,0,6,1655837407.563192,79,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,11,1655837407.578011,80,3,,0,0,0,0,0,8,1655837407.391554,5,38,,0,0,0,0,0,6,1655837407.563192,79,5,,0,0,0,0,0,8,1655837405.916535,1,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,11,1655837407.578011,80,3,,0,0,0,0,0,8,1655837407.391554,5,38,,0,0,0,0,0,6,1655837407.563192,79,5,,0,0,0,0,0,8,1655837407.58919,1,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,12,1655837407.578011,81,3,,0,0,0,0,0,14,1655837407.391554,8,38,,0,0,0,0,0,7,1655837408.436419,79,4,,0,0,0,0,0,18,1655837407.58919,6,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,13,1655837407.578011,82,3,,0,0,0,0,0,18,1655837408.543245,10,38,,0,0,0,0,0,8,1655837408.436419,79,5,,0,0,0,0,0,18,1655837407.58919,6,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,14,1655837408.573083,83,3,,0,0,0,0,0,18,1655837408.543245,10,38,,0,0,0,0,0,8,1655837408.436419,79,5,,0,0,0,0,0,18,1655837407.58919,6,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,15,1655837408.573083,84,3,,0,0,0,0,0,18,1655837408.543245,10,38,,0,0,0,0,0,9,1655837408.436419,79,6,,0,0,0,0,0,20,1655837408.818665,7,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,15,1655837408.829174,84,3,start speedup,0,0,0,0,0,18,1655837408.543245,10,38,,0,0,0,0,0,9,1655837408.436419,79,6,,0,0,0,0,0,22,1655837408.818665,8,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,23,1655837408.829174,84,7,start speedup,0,0,0,0,0,22,1655837408.543245,12,38,,0,0,0,0,0,10,1655837409.026507,80,6,,0,0,0,0,0,22,1655837408.818665,8,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,23,1655837408.829174,84,7,start speedup,0,0,0,0,0,22,1655837409.177435,12,38,,0,0,0,0,0,10,1655837409.026507,80,6,,0,0,0,0,0,22,1655837408.818665,8,5,,False,,,,,,,,,,,,
0,0,0,0,1.057816982269287,27,1655837408.829174,84,9,start speedup,0,0,0,0,0,34,1655837409.606109,18,38,,0,0,0,0,0,12,1655837409.026507,82,6,,0,0,0,0,0,30,1655837408.818665,12,5,,False,,,,,,,,,,,,
0.7847499847412109,0,0,0,1.057816982269287,27,1655837409.613924,84,9,end speedup,0,0,0,0,0,34,1655837409.606109,18,38,,0,0,0,0,0,12,1655837409.026507,82,6,,0,0,0,0,0,30,1655837408.818665,12,5,,False,,,,,,,,,,,,
0.7847499847412109,0,0,0,1.057816982269287,27,1655837409.654121,84,9,,0,0,0,0,0,34,1655837409.606109,18,38,,0,0,0,0,0,14,1655837409.026507,84,6,,0,0,0,0,0,30,1655837408.818665,12,5,,False,,,,,,,,,,,,
0.7847499847412109,0,0,0,1.057816982269287,27,1655837409.654121,84,9,,0,0,0,0,0,38,1655837409.606109,20,38,,0,0,0,0,0,14,1655837409.72561,84,6,,0,0,0,0,0,30,1655837408.818665,12,5,,False,,,,,,,,,,,,
0.7847499847412109,0,0,0,1.057816982269287,27,1655837409.654121,84,9,,0,0,0,0,0,42,1655837409.606109,22,38,,0,0,0,0,0,15,1655837409.72561,84,5,,0,0,0,0,0,34,1655837410.336782,14,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,28,1655837410.364203,84,9,door,0,0,0,0,0,42,1655837409.606109,22,38,,0,0,0,0,0,15,1655837409.72561,84,5,,0,0,0,0,0,38,1655837410.336782,16,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,29,1655837410.660713,85,9,,0,0,0,0,0,50,1655837409.606109,26,38,,0,0,0,0,0,16,1655837409.72561,84,4,,0,0,0,0,0,38,1655837410.336782,16,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,29,1655837410.660713,85,9,,0,0,0,0,0,50,1655837410.686139,26,38,,0,0,0,0,0,16,1655837409.72561,84,4,,0,0,0,0,0,38,1655837410.336782,16,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,29,1655837410.660713,85,9,,0,0,0,0,0,50,1655837410.686139,26,38,,0,0,0,0,0,17,1655837409.72561,84,3,,0,0,0,0,0,38,1655837410.919116,16,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,29,1655837410.660713,85,9,,0,0,0,0,0,50,1655837410.686139,26,38,,0,0,0,0,0,17,1655837410.988614,84,3,,0,0,0,0,0,38,1655837410.919116,16,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,30,1655837411.571104,86,9,,0,0,0,0,0,50,1655837410.686139,26,38,,0,0,0,0,0,18,1655837410.988614,84,2,,0,0,0,0,0,38,1655837410.919116,16,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,30,1655837411.571104,86,9,,0,0,0,0,0,50,1655837411.619753,26,38,,0,0,0,0,0,18,1655837410.988614,84,2,,0,0,0,0,0,38,1655837410.919116,16,5,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,31,1655837411.571104,87,9,,0,0,0,0,0,52,1655837411.619753,26,37,,0,0,0,0,0,19,1655837411.856466,84,3,,0,0,0,0,0,40,1655837410.919116,16,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,31,1655837411.571104,87,9,,0,0,0,0,0,56,1655837411.619753,26,35,,0,0,0,0,0,20,1655837411.856466,84,4,,0,0,0,0,0,40,1655837411.940058,16,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,33,1655837412.582962,87,7,,0,0,0,0,0,70,1655837411.619753,26,28,,0,0,0,0,0,24,1655837411.856466,84,8,,0,0,0,0,0,44,1655837411.940058,18,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,34,1655837412.582962,87,6,,0,0,0,0,0,70,1655837412.648024,26,28,,0,0,0,0,0,25,1655837411.856466,84,9,,0,0,0,0,0,44,1655837411.940058,18,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,34,1655837412.582962,87,6,,0,0,0,0,0,76,1655837412.648024,26,25,,0,0,0,0,0,25,1655837412.776879,84,9,,0,0,0,0,0,46,1655837411.940058,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,34,1655837412.582962,87,6,,0,0,0,0,0,76,1655837412.648024,26,25,,0,0,0,0,0,25,1655837412.776879,84,9,,0,0,0,0,0,46,1655837412.832498,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837413.593931,88,5,,0,0,0,0,0,86,1655837412.648024,26,20,,0,0,0,0,0,27,1655837412.776879,86,9,,0,0,0,0,0,46,1655837412.832498,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837413.593931,88,5,,0,0,0,0,0,86,1655837412.648024,26,20,,0,0,0,0,0,27,1655837413.657093,86,9,,0,0,0,0,0,46,1655837412.832498,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837413.593931,88,5,,0,0,0,0,0,86,1655837412.648024,26,20,,0,0,0,0,0,27,1655837413.657093,86,9,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837413.593931,88,5,,0,0,0,0,0,94,1655837413.889574,26,16,,0,0,0,0,0,27,1655837413.657093,86,9,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837413.92524,88,5,clear rubble in-progress,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,27,1655837413.657093,86,9,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837413.927238,88,5,clear rubble in-progress,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,27,1655837413.657093,86,9,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837414.345465,88,5,clear rubble in-progress,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,28,1655837413.657093,86,8,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837414.346183,88,5,clear rubble in-progress,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,28,1655837413.657093,86,8,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837414.347789,88,5,clear rubble in-progress,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,28,1655837413.657093,86,8,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837414.348634,88,5,clear rubble in-progress,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,28,1655837413.657093,86,8,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.2,0,0,1.057816982269287,36,1655837414.443502,88,5,clear rubble in-progress,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,28,1655837413.657093,86,8,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,41,1655837414.44998,88,5,rubble,0,0,0,0,0,100,1655837413.889574,26,13,,0,0,0,0,0,28,1655837413.657093,86,8,,0,0,0,0,0,46,1655837413.687385,19,6,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837414.818591,87,5,,0,0,0,0,0,104,1655837413.889574,26,11,,0,0,0,0,0,29,1655837413.657093,86,7,,0,0,0,0,0,48,1655837413.687385,19,7,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837414.818591,87,5,,0,0,0,0,0,104,1655837413.889574,26,11,,0,0,0,0,0,31,1655837415.378764,88,7,,0,0,0,0,0,50,1655837413.687385,19,8,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837415.59904,87,5,,0,0,0,0,0,104,1655837413.889574,26,11,,0,0,0,0,0,31,1655837415.378764,88,7,,0,0,0,0,0,50,1655837413.687385,19,8,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837415.59904,87,5,,0,0,0,0,0,106,1655837415.633077,26,10,,0,0,0,0,0,31,1655837415.378764,88,7,,0,0,0,0,0,50,1655837413.687385,19,8,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837415.59904,87,5,,0,0,0,0,0,106,1655837415.633077,26,10,,0,0,0,0,0,31,1655837415.378764,88,7,,0,0,0,0,0,52,1655837415.652854,19,9,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837415.59904,87,5,,0,0,0,0,0,106,1655837415.633077,26,10,,0,0,0,0,0,32,1655837415.378764,88,6,,0,0,0,0,0,56,1655837415.824386,19,11,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837415.59904,87,5,,0,0,0,0,0,106,1655837415.633077,26,10,,0,0,0,0,0,32,1655837415.837435,88,6,,0,0,0,0,0,56,1655837415.824386,19,11,,False,,,,,,,,,,,,
0.7847499847412109,0.7247399806976318,0,0,1.057816982269287,42,1655837415.59904,87,5,,10.537626028060913,0,0,0,0,106,1655837416.454161,26,10,,0,0,0,0,0,34,1655837415.837435,89,5,,9.907850980758667,0,0,0,0,60,1655837415.824386,19,13,,True,1,62,4.000000000000001,0,0,10.600000000000001,0,26,6.8000000000000025,0,0,6.000000000000002
0,0,0,0,0,1,1655837415.59904,87,4,,0.12152600288391113,0,0,0,0,0,1655837416.575687,26,10,end speedup,0,0,0,0,0,1,1655837415.837435,89,4,,0,0,0,0,0,0,1655837415.824386,19,13,,False,,,,,,,,,,,,
0,0,0,0,0,1,1655837416.578602,87,4,,0.12152600288391113,0,0,0,0,0,1655837416.575687,26,10,end speedup,0,0,0,0,0,1,1655837415.837435,89,4,,0,0,0,0,0,0,1655837415.824386,19,13,,False,,,,,,,,,,,,
0,0,0,0,0,1,1655837416.578602,87,4,,0.12152600288391113,0,0,0,0,0,1655837416.575687,26,10,end speedup,0,0,0,0,0,1,1655837417.05716,89,4,,0,0,0,0,0,0,1655837415.824386,19,13,,False,,,,,,,,,,,,
0,0,0,0,0,1,1655837416.578602,87,4,,0.12152600288391113,0,0,0,0,0,1655837416.575687,26,10,end speedup,0,0,0,0,0,1,1655837417.05716,89,4,,0,0,0,0,0,0,1655837417.193972,19,13,,False,,,,,,,,,,,,
0,0,0,0,0,1,1655837416.578602,87,4,,0.12152600288391113,0.2,0,0,0,1,1655837417.279575,26,10,door,0,0,0,0,0,1,1655837417.05716,89,4,,0,0,0,0,0,0,1655837417.193972,19,13,,False,,,,,,,,,,,,
0,0,0,0,0,1,1655837416.578602,87,4,,0.12152600288391113,0.2,0,0,0,1,1655837417.280216,26,10,,0,0,0,0,0,1,1655837417.05716,89,4,,0,0,0,0,0,0,1655837417.193972,19,13,,False,,,,,,,,,,,,
